Crit0,Crit1,Crit2,end
374998,-510656,2933,end
375001,-510656,2933,end
375446,-513028,2938,end
373817,-510256,2930,end
373911,-510302,2930,end
373929,-510417,2930,end
374006,-510345,2930,end
374023,-510408,2930,end
374117,-510390,2930,end
374460,-510551,2934,end
374555,-510592,2934,end
374649,-510628,2933,end
375093,-510646,2933,end
375187,-510626,2933,end
373820,-510256,2930,end
373914,-510302,2930,end
374009,-510345,2930,end
374120,-510390,2930,end
374463,-510551,2934,end
374558,-510592,2934,end
375190,-510626,2933,end
374908,-512923,2939,end
375003,-512964,2939,end
375097,-513000,2938,end
375541,-513018,2938,end
375635,-512998,2938,end
373605,-509740,2928,end
373608,-509740,2928,end
376716,-513633,2925,end
376719,-513633,2925,end
377164,-516005,2930,end
376778,-513505,2925,end
376781,-513505,2925,end
377226,-515877,2930,end
376848,-513336,2925,end
376851,-513336,2925,end
377296,-515708,2930,end
376412,-511267,2926,end
376415,-511267,2926,end
376860,-513639,2931,end
375279,-512476,2930,end
375247,-512368,2930,end
375341,-512348,2930,end
375222,-512209,2930,end
375317,-512199,2930,end
375411,-512179,2930,end
373699,-509786,2928,end
373717,-509901,2928,end
373794,-509829,2928,end
373811,-509892,2928,end
373905,-509874,2928,end
374039,-510333,2931,end
374133,-510377,2931,end
374227,-510423,2931,end
374248,-510035,2932,end
374343,-510076,2932,end
374437,-510112,2931,end
374786,-510140,2931,end
374881,-510130,2931,end
374975,-510110,2931,end
373702,-509786,2928,end
375727,-514848,2935,end
375414,-512179,2930,end
373797,-509829,2928,end
373908,-509874,2928,end
374978,-510110,2931,end
374251,-510035,2932,end
374346,-510076,2932,end
375670,-514581,2935,end
375234,-512512,2936,end
375695,-514740,2935,end
375789,-514720,2935,end
375765,-514571,2935,end
375859,-514551,2935,end
374696,-512407,2937,end
375329,-512502,2936,end
374791,-512448,2937,end
375423,-512482,2936,end
377676,-516043,2922,end
377677,-516043,2922,end
377673,-515675,2922,end
377646,-514885,2922,end
377714,-517168,2923,end
377758,-518180,2923,end
