Crit0,Crit1,Crit2,end
2293644,-2618179,17373,end
2293641,-2618131,17373,end
2293639,-2618084,17373,end
2293738,-2618469,17374,end
2293832,-2619087,17377,end
2293830,-2619040,17377,end
2293654,-2618281,17373,end
2293651,-2618233,17373,end
2293649,-2618186,17373,end
2293842,-2619135,17377,end
2293667,-2618387,17373,end
2293664,-2618339,17373,end
2293662,-2618292,17373,end
2294439,-2620910,17386,end
2294433,-2620769,17386,end
2294430,-2620721,17386,end
2294428,-2620674,17386,end
2294527,-2621059,17387,end
2294832,-2621772,17388,end
2294772,-2621104,17384,end
2294766,-2620963,17384,end
2294763,-2620915,17384,end
2294761,-2620868,17384,end
2294860,-2621253,17385,end
2295165,-2621966,17386,end
2295031,-2621010,17382,end
2295025,-2620869,17382,end
2295022,-2620821,17382,end
2295020,-2620774,17382,end
2295119,-2621159,17383,end
2295424,-2621872,17384,end
2295388,-2620796,17380,end
2295382,-2620655,17380,end
2295379,-2620607,17380,end
2295377,-2620560,17380,end
2295476,-2620945,17381,end
2295781,-2621658,17382,end
2293006,-2616694,17369,end
2293003,-2616646,17369,end
2293001,-2616599,17369,end
2293100,-2616984,17370,end
2294218,-2619005,17372,end
2293689,-2618406,17372,end
2293686,-2618358,17372,end
2293684,-2618311,17372,end
2293051,-2616924,17369,end
2293048,-2616876,17369,end
2293046,-2616829,17369,end
2293145,-2617214,17370,end
2293016,-2616796,17369,end
2293013,-2616748,17369,end
2293011,-2616701,17369,end
2293110,-2617086,17370,end
2293024,-2616807,17369,end
2293123,-2617192,17370,end
2293696,-2618460,17372,end
2293694,-2618413,17372,end
2293058,-2616978,17369,end
2293056,-2616931,17369,end
2293155,-2617316,17370,end
2293452,-2617534,17372,end
2293449,-2617486,17372,end
2293447,-2617439,17372,end
2293546,-2617824,17373,end
2293851,-2618537,17374,end
2293194,-2617602,17373,end
2293192,-2617555,17373,end
2293291,-2617940,17374,end
2293596,-2618653,17375,end
2293206,-2617697,17373,end
2293204,-2617650,17373,end
2293303,-2618035,17374,end
2293608,-2618748,17375,end
2293218,-2617741,17373,end
2293622,-2618839,17375,end
2293317,-2618126,17374,end
2293795,-2619284,17382,end
2293792,-2619236,17382,end
2293790,-2619189,17382,end
2293889,-2619574,17383,end
2294194,-2620287,17384,end
2294128,-2619478,17380,end
2294125,-2619430,17380,end
2294123,-2619383,17380,end
2294222,-2619768,17381,end
2294527,-2620481,17382,end
2294387,-2619384,17378,end
2294384,-2619336,17378,end
2294382,-2619289,17378,end
2294481,-2619674,17379,end
2294786,-2620387,17380,end
2294744,-2619170,17376,end
2294741,-2619122,17376,end
2294739,-2619075,17376,end
2294838,-2619460,17377,end
2295143,-2620173,17378,end
2293497,-2617764,17372,end
2293494,-2617716,17372,end
2293492,-2617669,17372,end
2293591,-2618054,17373,end
2293896,-2618767,17374,end
2296737,-2623373,17368,end
2296649,-2623224,17367,end
2296643,-2623083,17367,end
2296640,-2623035,17367,end
2296638,-2622988,17367,end
2297042,-2624086,17369,end
2293237,-2617785,17373,end
2293641,-2618883,17375,end
2293336,-2618170,17374,end
2293381,-2618392,17374,end
2296482,-2623489,17369,end
2296787,-2624202,17370,end
2295009,-2621642,17385,end
2295007,-2621595,17385,end
2295411,-2622693,17387,end
2295342,-2621836,17383,end
2295340,-2621789,17383,end
2295439,-2622174,17384,end
2295744,-2622887,17385,end
2296003,-2622793,17383,end
2295958,-2621528,17379,end
2295956,-2621481,17379,end
2296055,-2621866,17380,end
2296360,-2622579,17381,end
2294478,-2620996,17385,end
2294475,-2620948,17385,end
2294473,-2620901,17385,end
2294572,-2621286,17386,end
2294877,-2621999,17387,end
2294808,-2621142,17383,end
2294806,-2621095,17383,end
2294905,-2621480,17384,end
2295210,-2622193,17385,end
2295164,-2621386,17382,end
2295469,-2622099,17383,end
2295427,-2620882,17379,end
2295424,-2620834,17379,end
2295422,-2620787,17379,end
2295521,-2621172,17380,end
2295826,-2621885,17381,end
2293348,-2618265,17374,end
2296494,-2623584,17369,end
2296799,-2624297,17370,end
2293362,-2618356,17374,end
2293840,-2619514,17382,end
2293837,-2619466,17382,end
2293835,-2619419,17382,end
2293934,-2619804,17383,end
2294239,-2620517,17384,end
2294173,-2619708,17380,end
2294170,-2619660,17380,end
2294168,-2619613,17380,end
2294572,-2620711,17382,end
2294267,-2619998,17381,end
2294432,-2619614,17378,end
2294429,-2619566,17378,end
2294427,-2619519,17378,end
2294526,-2619904,17379,end
2294789,-2619400,17376,end
2294786,-2619352,17376,end
2294784,-2619305,17376,end
2294883,-2619690,17377,end
2295188,-2620403,17378,end
2296508,-2623675,17369,end
2296411,-2623337,17368,end
2296409,-2623290,17368,end
2296813,-2624388,17370,end
2295063,-2621887,17385,end
2295057,-2621746,17385,end
2295054,-2621698,17385,end
2295052,-2621651,17385,end
2295456,-2622749,17387,end
2294618,-2621507,17386,end
2294923,-2622220,17387,end
2293979,-2620026,17383,end
2295906,-2625675,17385,end
2296248,-2625212,17382,end
2296553,-2625925,17383,end
2297080,-2625123,17378,end
2296992,-2624974,17377,end
2296986,-2624833,17377,end
2296983,-2624785,17377,end
2296981,-2624738,17377,end
2297385,-2625836,17379,end
2295385,-2621845,17383,end
2295484,-2622230,17384,end
2295789,-2622943,17385,end
2296048,-2622849,17383,end
2296012,-2621773,17379,end
2296006,-2621632,17379,end
2296003,-2621584,17379,end
2296001,-2621537,17379,end
2296100,-2621922,17380,end
2296405,-2622635,17381,end
2295256,-2622414,17385,end
2295210,-2621607,17382,end
2295515,-2622320,17383,end
2295567,-2621393,17380,end
2295872,-2622106,17381,end
2294312,-2620220,17381,end
2296239,-2625869,17383,end
2296581,-2625406,17380,end
2296493,-2625257,17379,end
2296487,-2625116,17379,end
2296484,-2625068,17379,end
2296482,-2625021,17379,end
2296886,-2626119,17381,end
2297413,-2625317,17376,end
2297325,-2625168,17375,end
2297319,-2625027,17375,end
2297316,-2624979,17375,end
2297314,-2624932,17375,end
2297718,-2626030,17377,end
2294571,-2620126,17379,end
2294928,-2619912,17377,end
2296498,-2625775,17381,end
2297672,-2625223,17374,end
2297584,-2625074,17373,end
2297578,-2624933,17373,end
2297575,-2624885,17373,end
2297573,-2624838,17373,end
2297977,-2625936,17375,end
2296462,-2624699,17377,end
2296456,-2624558,17377,end
2296453,-2624510,17377,end
2296451,-2624463,17377,end
2296550,-2624848,17378,end
2296855,-2625561,17379,end
2297103,-2624808,17375,end
2297100,-2624760,17375,end
2297098,-2624713,17375,end
2297197,-2625098,17376,end
2297502,-2625811,17377,end
2298029,-2625009,17372,end
2297941,-2624860,17371,end
2297935,-2624719,17371,end
2297932,-2624671,17371,end
2297930,-2624624,17371,end
2298334,-2625722,17373,end
2291719,-2616208,17369,end
2291716,-2616160,17369,end
2291714,-2616113,17369,end
2291729,-2616310,17369,end
2291726,-2616262,17369,end
2291724,-2616215,17369,end
2291737,-2616321,17369,end
2291764,-2616438,17369,end
2291761,-2616390,17369,end
2291759,-2616343,17369,end
2291771,-2616492,17369,end
2291769,-2616445,17369,end
2292160,-2616953,17372,end
2292205,-2617183,17372,end
2292798,-2618438,17376,end
2292803,-2618533,17376,end
2292800,-2618485,17376,end
2292165,-2617048,17372,end
2292162,-2617000,17372,end
2292210,-2617278,17372,end
2292207,-2617230,17372,end
2292543,-2618554,17377,end
2292555,-2618649,17377,end
2292569,-2618740,17377,end
2293141,-2620188,17386,end
2292545,-2618601,17377,end
2292557,-2618696,17377,end
2292571,-2618787,17377,end
2293152,-2620424,17386,end
2293146,-2620283,17386,end
2293143,-2620235,17386,end
2291905,-2617069,17373,end
2291950,-2617299,17373,end
2291907,-2617116,17373,end
2291917,-2617164,17373,end
2291919,-2617211,17373,end
2291931,-2617255,17373,end
2292503,-2618703,17382,end
2292548,-2618933,17382,end
2293186,-2620415,17385,end
2293452,-2618589,17376,end
2293095,-2618803,17378,end
2292836,-2618897,17380,end
2293497,-2618819,17376,end
2293140,-2619033,17378,end
2292881,-2619127,17380,end
2296643,-2624138,17371,end
2293457,-2618684,17376,end
2293100,-2618898,17378,end
2292841,-2618992,17380,end
2292508,-2618798,17382,end
2293454,-2618636,17376,end
2293097,-2618850,17378,end
2292838,-2618944,17380,end
2292505,-2618750,17382,end
2293502,-2618914,17376,end
2293499,-2618866,17376,end
2293145,-2619128,17378,end
2292553,-2619028,17382,end
2293142,-2619080,17378,end
2292550,-2618980,17382,end
2293191,-2620510,17385,end
2293188,-2620462,17385,end
2296645,-2624185,17371,end
2296654,-2624374,17371,end
2296648,-2624233,17371,end
2292259,-2617338,17373,end
2291813,-2616498,17370,end
2291823,-2616600,17370,end
2291836,-2616706,17370,end
2291858,-2616728,17370,end
2291868,-2616830,17370,end
2291881,-2616936,17370,end
2291903,-2616950,17370,end
2296742,-2624523,17372,end
2292004,-2617454,17374,end
2292049,-2617684,17374,end
2292094,-2617906,17374,end
2292016,-2617549,17374,end
2292061,-2617779,17374,end
2292030,-2617640,17374,end
2292075,-2617870,17374,end
2293240,-2620573,17387,end
2292602,-2619088,17383,end
2292647,-2619318,17383,end
2292692,-2619540,17383,end
2293551,-2618974,17377,end
2292309,-2618167,17375,end
2292321,-2618262,17375,end
2292335,-2618353,17375,end
2292907,-2619801,17384,end
2292354,-2618397,17375,end
2292952,-2620031,17384,end
2293545,-2621286,17388,end
2295577,-2621180,17379,end
2293958,-2618665,17371,end
2293968,-2618767,17371,end
2293981,-2618873,17371,end
2295696,-2621141,17378,end
2290549,-2615921,17364,end
2291338,-2618511,17377,end
2296415,-2622976,17363,end
2293320,-2617180,17367,end
2293330,-2617282,17367,end
2293343,-2617388,17367,end
2296511,-2622729,17362,end
2293365,-2617410,17367,end
2294003,-2618892,17370,end
2296521,-2622831,17362,end
2296534,-2622937,17362,end
2293647,-2618059,17371,end
2293692,-2618289,17371,end
2294939,-2619695,17375,end
2298130,-2625244,17370,end
2294984,-2619925,17375,end
2295029,-2620147,17375,end
2296156,-2622101,17378,end
2296201,-2622157,17378,end
2293766,-2618020,17370,end
2295058,-2619656,17374,end
2296957,-2623569,17365,end
2298249,-2625205,17369,end
2293811,-2618250,17370,end
2293856,-2618472,17370,end
2295103,-2619886,17374,end
2295148,-2620108,17374,end
2296275,-2622062,17377,end
2295741,-2621368,17377,end
2296320,-2622118,17377,end
2294033,-2619371,17380,end
2294982,-2619257,17374,end
2290468,-2615313,17364,end
2290478,-2615415,17364,end
2290491,-2615521,17364,end
2293120,-2616611,17368,end
2293130,-2616713,17368,end
2293143,-2616819,17368,end
2290588,-2615449,17363,end
2290707,-2615591,17363,end
2291833,-2616239,17368,end
2291952,-2616377,17367,end
2293239,-2616572,17367,end
2290598,-2615551,17363,end
2291843,-2616341,17368,end
2291856,-2616447,17368,end
2290717,-2615693,17363,end
2291962,-2616479,17367,end
2293249,-2616674,17367,end
2290730,-2615799,17363,end
2293262,-2616780,17367,end
2292279,-2617079,17371,end
2293566,-2617451,17371,end
2293685,-2617412,17370,end
2290518,-2615828,17365,end
2291590,-2618097,17375,end
2291257,-2617903,17377,end
2290638,-2615964,17364,end
2291377,-2618039,17376,end
2290757,-2616106,17364,end
2291496,-2618181,17376,end
2293170,-2617126,17369,end
2293289,-2617087,17368,end
2292622,-2618829,17381,end
2293909,-2619201,17381,end
2294028,-2619162,17380,end
2293214,-2618929,17377,end
2292955,-2619023,17379,end
2294858,-2619087,17375,end
2294501,-2619301,17377,end
2294242,-2619395,17379,end
2294977,-2619048,17374,end
2292290,-2617315,17371,end
2292284,-2617174,17371,end
2292281,-2617126,17371,end
2293653,-2618066,17371,end
2293596,-2617920,17371,end
2293577,-2617687,17371,end
2293571,-2617546,17371,end
2293568,-2617498,17371,end
2293772,-2618027,17370,end
2293715,-2617881,17370,end
2293696,-2617648,17370,end
2293690,-2617507,17370,end
2293687,-2617459,17370,end
2290470,-2615360,17364,end
2290555,-2615928,17364,end
2290473,-2615408,17364,end
2290483,-2615510,17364,end
2290480,-2615462,17364,end
2290502,-2615757,17364,end
2290496,-2615616,17364,end
