Crit0,Crit1,Crit2,end
2296997,-2631166,17343,end
2293578,-2627368,17364,end
2293581,-2627416,17364,end
2293584,-2627567,17364,end
2293587,-2627557,17364,end
2296111,-2628654,17369,end
2296114,-2628702,17369,end
2296117,-2628853,17369,end
2296120,-2628843,17369,end
2296286,-2629787,17371,end
2296286,-2629786,17371,end
2296356,-2629884,17371,end
2296430,-2629808,17371,end
2296513,-2629709,17371,end
2296513,-2629705,17371,end
2293698,-2627504,17363,end
2293701,-2627552,17363,end
2296999,-2631227,17342,end
2297002,-2631275,17342,end
2297005,-2631426,17342,end
2297008,-2631416,17342,end
2297174,-2632360,17344,end
2297174,-2632359,17344,end
2297244,-2632457,17344,end
2297318,-2632408,17344,end
2297318,-2632381,17344,end
2297401,-2632282,17344,end
2297401,-2632278,17344,end
2296999,-2631221,17343,end
2297002,-2631269,17343,end
2297005,-2631420,17343,end
2297008,-2631410,17343,end
2297174,-2632354,17345,end
2297174,-2632353,17345,end
2297244,-2632451,17345,end
2297318,-2632375,17345,end
2297401,-2632276,17345,end
2297401,-2632272,17345,end
2296999,-2631213,17343,end
2297002,-2631261,17343,end
2297008,-2631402,17343,end
2297401,-2632268,17345,end
2297401,-2632264,17345,end
2294824,-2628168,17369,end
2294827,-2628216,17369,end
2294830,-2628367,17369,end
2294833,-2628357,17369,end
2294999,-2629301,17371,end
2294999,-2629300,17371,end
2295069,-2629398,17371,end
2295143,-2629322,17371,end
2295226,-2629223,17371,end
2295226,-2629219,17371,end
2296230,-2628666,17368,end
2296233,-2628714,17368,end
2296236,-2628865,17368,end
2296239,-2628855,17368,end
2296549,-2629847,17370,end
2296549,-2629820,17370,end
2296632,-2629721,17370,end
2296632,-2629717,17370,end
2294949,-2628493,17368,end
2294943,-2628294,17368,end
2294946,-2628342,17368,end
2294952,-2628483,17368,end
2296349,-2628627,17367,end
2296352,-2628675,17367,end
2296355,-2628826,17367,end
2296358,-2628816,17367,end
2296668,-2629808,17369,end
2296668,-2629781,17369,end
2296751,-2629682,17369,end
2296751,-2629678,17369,end
2295062,-2628432,17367,end
2295065,-2628480,17367,end
2293823,-2627845,17363,end
2293817,-2627646,17363,end
2293826,-2627835,17363,end
2293820,-2627694,17363,end
2296792,-2632603,17348,end
2296792,-2632599,17348,end
2296792,-2632382,17348,end
2296992,-2631044,17342,end
2296993,-2631044,17342,end
2296995,-2631091,17342,end
2296998,-2631139,17342,end
2297004,-2631280,17342,end
2297023,-2631513,17342,end
2297092,-2631429,17343,end
2297170,-2632224,17344,end
2297170,-2632223,17344,end
2297314,-2632245,17344,end
2297397,-2632146,17344,end
2297397,-2632142,17344,end
2296992,-2631038,17343,end
2296993,-2631038,17343,end
2296995,-2631085,17343,end
2296998,-2631133,17343,end
2297004,-2631274,17343,end
