UG_666 = 3, Crit0_666 = 13066
UG_667 = 500, Crit0_667 = 491
UG_668 = 2700, Crit0_668 = 280
UG_669 = 36, Crit0_669 = 2704
UG_670 = 3, Crit0_670 = 1078
UG_671 = 700, Crit0_671 = 2114
UG_672 = 700, Crit0_672 = 1134
UG_673 = 700, Crit0_673 = 135
UG_674 = 501, Crit0_674 = 2182
UG_675 = 604, Crit0_675 = 23
UG_676 = 4700, Crit0_676 = 3715
UG_677 = 502, Crit0_677 = 25
UG_678 = 700, Crit0_678 = 2443
UG_679 = 19601, Crit0_679 = 4011
UG_680 = 2, Crit0_680 = 1783
UG_681 = 3, Crit0_681 = 3402
UG_682 = 3700, Crit0_682 = 1746
UG_683 = 1, Crit0_683 = 9208
UG_684 = 801, Crit0_684 = 0
UG_685 = 801, Crit0_685 = 0
UG_686 = 503, Crit0_686 = 1722
UG_687 = 503, Crit0_687 = 17116
UG_688 = 1, Crit0_688 = 3006
UG_689 = 2, Crit0_689 = 3438
UG_690 = 1700, Crit0_690 = 3964
UG_691 = 3, Crit0_691 = 6719
UG_692 = 1, Crit0_692 = 6028
UG_693 = 3, Crit0_693 = 5090
UG_694 = 2, Crit0_694 = 12418
UG_695 = 3, Crit0_695 = 4108
UG_696 = 502, Crit0_696 = 776
UG_697 = 501, Crit0_697 = 3296
UG_698 = 2, Crit0_698 = 8456
UG_699 = 1602, Crit0_699 = 1164
UG_700 = 2600, Crit0_700 = 2315
UG_701 = 21, Crit0_701 = 10350
UG_702 = 501700, Crit0_702 = 1131
UG_703 = 2700, Crit0_703 = 1631
UG_704 = 21, Crit0_704 = 3966
UG_705 = 1700, Crit0_705 = 3813
UG_706 = 19700, Crit0_706 = 1148
UG_707 = 503, Crit0_707 = 4151
UG_708 = 1317, Crit0_708 = 3267
UG_709 = 603, Crit0_709 = 3
UG_710 = 801, Crit0_710 = 0
UG_711 = 801, Crit0_711 = 0
UG_712 = 1, Crit0_712 = 8478
UG_713 = 18, Crit0_713 = 8261
UG_714 = 2, Crit0_714 = 1654
UG_715 = 503, Crit0_715 = 1585
UG_716 = 3, Crit0_716 = 4825
UG_717 = 501, Crit0_717 = 98
UG_718 = 500, Crit0_718 = 469
UG_719 = 503, Crit0_719 = 4678
UG_720 = 1700, Crit0_720 = 3881
UG_721 = 3, Crit0_721 = 7569
UG_722 = 21, Crit0_722 = 2672
UG_723 = 1700, Crit0_723 = 5828
UG_724 = 21700, Crit0_724 = 2964
UG_725 = 3700, Crit0_725 = 272
UG_726 = 500604, Crit0_726 = 1087
UG_727 = 19300, Crit0_727 = 1520
UG_728 = 36601, Crit0_728 = 323
UG_729 = 35604, Crit0_729 = 977
UG_730 = 500700, Crit0_730 = 846
UG_731 = 35700, Crit0_731 = 705
UG_732 = 36700, Crit0_732 = 963
UG_733 = 502, Crit0_733 = 6480
UG_734 = 501, Crit0_734 = 929
UG_735 = 21, Crit0_735 = 5984
UG_736 = 501, Crit0_736 = 1305
UG_737 = 2, Crit0_737 = 1647
UG_738 = 21302, Crit0_738 = 186
UG_739 = 19700, Crit0_739 = 2642
UG_740 = 21311, Crit0_740 = 1158
UG_741 = 20314, Crit0_741 = 1752
UG_742 = 21600, Crit0_742 = 469
UG_743 = 21700, Crit0_743 = 510
UG_744 = 3600, Crit0_744 = 452
UG_745 = 26313, Crit0_745 = 1595
UG_746 = 502, Crit0_746 = 119
UG_747 = 501700, Crit0_747 = 151
UG_748 = 21, Crit0_748 = 6833
UG_749 = 503, Crit0_749 = 4518
UG_750 = 2601, Crit0_750 = 511
UG_751 = 36, Crit0_751 = 2831
UG_752 = 36, Crit0_752 = 3318
UG_753 = 35, Crit0_753 = 4773
UG_754 = 36, Crit0_754 = 5178
UG_755 = 2, Crit0_755 = 2523
UG_756 = 1, Crit0_756 = 12049
UG_757 = 34, Crit0_757 = 2580
UG_758 = 3311, Crit0_758 = 2305
UG_759 = 35, Crit0_759 = 7562
UG_760 = 601, Crit0_760 = 293
UG_761 = 2309, Crit0_761 = 1962
UG_762 = 36310, Crit0_762 = 1197
UG_763 = 34316, Crit0_763 = 5078
UG_764 = 36700, Crit0_764 = 1037
UG_765 = 2, Crit0_765 = 12530
UG_766 = 36303, Crit0_766 = 259
UG_767 = 34, Crit0_767 = 8975
UG_768 = 30, Crit0_768 = 5378
UG_769 = 2700, Crit0_769 = 2909
UG_770 = 500604, Crit0_770 = 1540
UG_771 = 36600, Crit0_771 = 599
UG_772 = 20308, Crit0_772 = 1331
UG_773 = 3311, Crit0_773 = 963
UG_774 = 502, Crit0_774 = 1532
UG_775 = 36700, Crit0_775 = 3530
UG_776 = 2, Crit0_776 = 4055
UG_777 = 2, Crit0_777 = 2745
UG_778 = 3700, Crit0_778 = 3326
UG_779 = 1700, Crit0_779 = 773
UG_780 = 2, Crit0_780 = 3855
UG_781 = 1, Crit0_781 = 4037
UG_782 = 2700, Crit0_782 = 598
UG_783 = 2, Crit0_783 = 2599
UG_784 = 3, Crit0_784 = 1872
UG_785 = 21604, Crit0_785 = 1491
UG_786 = 34, Crit0_786 = 2745
UG_787 = 503, Crit0_787 = 1728
UG_788 = 503, Crit0_788 = 1504
UG_789 = 21, Crit0_789 = 3772
UG_790 = 21, Crit0_790 = 2155
UG_791 = 36, Crit0_791 = 3456
UG_792 = 503, Crit0_792 = 124
UG_793 = 503, Crit0_793 = 23
UG_794 = 502, Crit0_794 = 160
UG_795 = 500, Crit0_795 = 156
UG_796 = 21, Crit0_796 = 6174
UG_797 = 20, Crit0_797 = 3164
UG_798 = 21, Crit0_798 = 2864
UG_799 = 511, Crit0_799 = 138
UG_800 = 36, Crit0_800 = 3215
UG_801 = 21, Crit0_801 = 7301
UG_802 = 20, Crit0_802 = 4050
UG_803 = 35, Crit0_803 = 12054
UG_804 = 20700, Crit0_804 = 2072
UG_805 = 21603, Crit0_805 = 949
UG_806 = 30, Crit0_806 = 2492
UG_807 = 501, Crit0_807 = 1021
UG_808 = 34, Crit0_808 = 5986
UG_809 = 500700, Crit0_809 = 130
UG_810 = 19601, Crit0_810 = 380
UG_811 = 500, Crit0_811 = 187
UG_812 = 1, Crit0_812 = 1979
UG_813 = 501, Crit0_813 = 71
UG_814 = 34602, Crit0_814 = 73
UG_815 = 36700, Crit0_815 = 1266
UG_816 = 502, Crit0_816 = 850
UG_817 = 501, Crit0_817 = 325
UG_818 = 1700, Crit0_818 = 2050
UG_819 = 503700, Crit0_819 = 1340
UG_820 = 35700, Crit0_820 = 971
UG_821 = 502, Crit0_821 = 1291
UG_822 = 19, Crit0_822 = 1479
UG_823 = 20700, Crit0_823 = 1908
UG_824 = 20, Crit0_824 = 4055
UG_825 = 36700, Crit0_825 = 1356
UG_826 = 21700, Crit0_826 = 1211
UG_827 = 20700, Crit0_827 = 646
UG_828 = 51604, Crit0_828 = 1768
UG_829 = 21, Crit0_829 = 2179
UG_830 = 36604, Crit0_830 = 599
UG_831 = 601, Crit0_831 = 290
UG_832 = 20700, Crit0_832 = 1335
UG_833 = 35700, Crit0_833 = 1161
UG_834 = 700, Crit0_834 = 475
UG_835 = 21700, Crit0_835 = 800
UG_836 = 20700, Crit0_836 = 4238
UG_837 = 501, Crit0_837 = 1322
UG_838 = 503, Crit0_838 = 607
UG_839 = 503, Crit0_839 = 1220
UG_840 = 1604, Crit0_840 = 676
UG_841 = 2305, Crit0_841 = 1508
UG_842 = 20602, Crit0_842 = 1394
UG_843 = 21, Crit0_843 = 2937
UG_844 = 36, Crit0_844 = 6030
UG_845 = 36, Crit0_845 = 6987
UG_846 = 2700, Crit0_846 = 6467
UG_847 = 1700, Crit0_847 = 1973
UG_848 = 36, Crit0_848 = 5618
UG_849 = 35600, Crit0_849 = 2032
UG_850 = 35, Crit0_850 = 3471
UG_851 = 40, Crit0_851 = 5313
UG_852 = 20601, Crit0_852 = 915
UG_853 = 501, Crit0_853 = 527
UG_854 = 34, Crit0_854 = 21062
UG_855 = 21317, Crit0_855 = 11630
UG_856 = 19603, Crit0_856 = 570
UG_857 = 2, Crit0_857 = 1597
UG_858 = 2700, Crit0_858 = 3050
UG_859 = 36304, Crit0_859 = 2059
UG_860 = 502, Crit0_860 = 1905
UG_861 = 2700, Crit0_861 = 1010
UG_862 = 2604, Crit0_862 = 129
UG_863 = 1306, Crit0_863 = 36
UG_864 = 501, Crit0_864 = 1199
UG_865 = 3, Crit0_865 = 1675
UG_866 = 500, Crit0_866 = 3504
UG_867 = 503, Crit0_867 = 2467
UG_868 = 503, Crit0_868 = 4452
UG_869 = 1, Crit0_869 = 2974
UG_870 = 501, Crit0_870 = 2928
UG_871 = 36309, Crit0_871 = 5606
UG_872 = 602, Crit0_872 = 18
UG_873 = 3, Crit0_873 = 4395
UG_874 = 3, Crit0_874 = 6196
UG_875 = 501700, Crit0_875 = 1223
UG_876 = 36700, Crit0_876 = 1872
UG_877 = 502, Crit0_877 = 2367
UG_878 = 3, Crit0_878 = 4472
UG_879 = 1700, Crit0_879 = 1880
UG_880 = 501, Crit0_880 = 114
UG_881 = 34, Crit0_881 = 3358
UG_882 = 501700, Crit0_882 = 23
UG_883 = 21700, Crit0_883 = 1967
UG_884 = 11700, Crit0_884 = 595
UG_885 = 37700, Crit0_885 = 1505
UG_886 = 37700, Crit0_886 = 1470
UG_887 = 21, Crit0_887 = 4513
UG_888 = 3, Crit0_888 = 1793
UG_889 = 21700, Crit0_889 = 3059
UG_890 = 35700, Crit0_890 = 3520
UG_891 = 36700, Crit0_891 = 6450
UG_892 = 34700, Crit0_892 = 3089
UG_893 = 3, Crit0_893 = 35261
UG_894 = 34, Crit0_894 = 2493
UG_895 = 21700, Crit0_895 = 1164
UG_896 = 21, Crit0_896 = 1323
UG_897 = 36, Crit0_897 = 3536
UG_898 = 35, Crit0_898 = 8228
UG_899 = 21700, Crit0_899 = 3685
UG_900 = 20, Crit0_900 = 3136
UG_901 = 36700, Crit0_901 = 1872
UG_902 = 20, Crit0_902 = 9768
UG_903 = 34700, Crit0_903 = 945
UG_904 = 19604, Crit0_904 = 839
UG_905 = 21700, Crit0_905 = 2490
UG_906 = 36700, Crit0_906 = 1239
UG_907 = 19700, Crit0_907 = 517
UG_908 = 35700, Crit0_908 = 1022
UG_909 = 36700, Crit0_909 = 784
UG_910 = 34, Crit0_910 = 7919
UG_911 = 35700, Crit0_911 = 1927
UG_912 = 3, Crit0_912 = 9824
UG_913 = 23, Crit0_913 = 2373
UG_914 = 500, Crit0_914 = 1603
UG_915 = 3, Crit0_915 = 11507
UG_916 = 34700, Crit0_916 = 951
UG_917 = 34700, Crit0_917 = 502
UG_918 = 1, Crit0_918 = 1638
UG_919 = 502, Crit0_919 = 744
UG_920 = 500603, Crit0_920 = 372
UG_921 = 19600, Crit0_921 = 247
UG_922 = 19604, Crit0_922 = 881
UG_923 = 36, Crit0_923 = 1840
UG_924 = 21700, Crit0_924 = 1130
UG_925 = 21601, Crit0_925 = 363
UG_926 = 20, Crit0_926 = 3518
UG_927 = 21, Crit0_927 = 1441
UG_928 = 37, Crit0_928 = 4537
UG_929 = 21, Crit0_929 = 1521
UG_930 = 21, Crit0_930 = 1494
UG_931 = 20, Crit0_931 = 5067
UG_932 = 21, Crit0_932 = 6945
UG_933 = 37, Crit0_933 = 9350
UG_934 = 34700, Crit0_934 = 1089
UG_935 = 34700, Crit0_935 = 3772
UG_936 = 21, Crit0_936 = 3870
UG_937 = 34, Crit0_937 = 4051
UG_938 = 3700, Crit0_938 = 1272
UG_939 = 19, Crit0_939 = 5909
UG_940 = 35700, Crit0_940 = 1152
UG_941 = 21, Crit0_941 = 15639
UG_942 = 19308, Crit0_942 = 1780
UG_943 = 19700, Crit0_943 = 1144
UG_944 = 1700, Crit0_944 = 1775
UG_945 = 20, Crit0_945 = 2897
UG_946 = 37, Crit0_946 = 1639
UG_947 = 35700, Crit0_947 = 843
UG_948 = 21700, Crit0_948 = 501
UG_949 = 35700, Crit0_949 = 1522
UG_950 = 21700, Crit0_950 = 2113
UG_951 = 35700, Crit0_951 = 1249
UG_952 = 36, Crit0_952 = 2882
UG_953 = 20700, Crit0_953 = 1509
UG_954 = 19700, Crit0_954 = 1011
UG_955 = 36700, Crit0_955 = 1228
UG_956 = 19, Crit0_956 = 1940
UG_957 = 20700, Crit0_957 = 1408
UG_958 = 35, Crit0_958 = 2610
UG_959 = 36, Crit0_959 = 6469
UG_960 = 20700, Crit0_960 = 853
UG_961 = 2700, Crit0_961 = 1852
UG_962 = 19, Crit0_962 = 2126
UG_963 = 21, Crit0_963 = 1933
UG_964 = 19700, Crit0_964 = 989
UG_965 = 34700, Crit0_965 = 2063
UG_966 = 36700, Crit0_966 = 3616
UG_967 = 36, Crit0_967 = 7298
UG_968 = 34, Crit0_968 = 1374
UG_969 = 502, Crit0_969 = 725
UG_970 = 3, Crit0_970 = 6383
UG_971 = 2, Crit0_971 = 1084
UG_972 = 34700, Crit0_972 = 1472
UG_973 = 3700, Crit0_973 = 303
UG_974 = 3, Crit0_974 = 5696
UG_975 = 3, Crit0_975 = 3274
UG_976 = 503, Crit0_976 = 1816
UG_977 = 2, Crit0_977 = 3463
UG_978 = 3, Crit0_978 = 2799
UG_979 = 502, Crit0_979 = 1467
UG_980 = 19700, Crit0_980 = 619
UG_981 = 1, Crit0_981 = 7460
UG_982 = 1700, Crit0_982 = 1871
UG_983 = 1700, Crit0_983 = 213
UG_984 = 1700, Crit0_984 = 729
UG_985 = 21700, Crit0_985 = 1139
UG_986 = 3, Crit0_986 = 5985
UG_987 = 34700, Crit0_987 = 4439
UG_988 = 21, Crit0_988 = 9734
UG_989 = 2700, Crit0_989 = 840
UG_990 = 3700, Crit0_990 = 853
UG_991 = 3700, Crit0_991 = 408
UG_992 = 3, Crit0_992 = 1951
UG_993 = 21, Crit0_993 = 1774
UG_994 = 21, Crit0_994 = 5737
UG_995 = 502, Crit0_995 = 2334
UG_996 = 20, Crit0_996 = 3791
UG_997 = 36, Crit0_997 = 5804
UG_998 = 35, Crit0_998 = 15250
UG_999 = 19, Crit0_999 = 2350
UG_1000 = 20700, Crit0_1000 = 1189
UG_1001 = 19, Crit0_1001 = 4453
UG_1002 = 20, Crit0_1002 = 2791
UG_1003 = 46, Crit0_1003 = 1983
UG_1004 = 21, Crit0_1004 = 2825
UG_1005 = 36, Crit0_1005 = 2982
UG_1006 = 1700, Crit0_1006 = 1282
UG_1007 = 35, Crit0_1007 = 6489
UG_1008 = 36700, Crit0_1008 = 3970
UG_1009 = 20700, Crit0_1009 = 1038
UG_1010 = 19308, Crit0_1010 = 1018
UG_1011 = 35700, Crit0_1011 = 409
UG_1012 = 501700, Crit0_1012 = 1075
UG_1013 = 2310, Crit0_1013 = 4142
UG_1014 = 3, Crit0_1014 = 8170
UG_1015 = 36700, Crit0_1015 = 1888
UG_1016 = 21700, Crit0_1016 = 977
UG_1017 = 20700, Crit0_1017 = 645
UG_1018 = 19700, Crit0_1018 = 1514
UG_1019 = 1700, Crit0_1019 = 4729
UG_1020 = 36700, Crit0_1020 = 1969
UG_1021 = 34, Crit0_1021 = 6118
UG_1022 = 2, Crit0_1022 = 3639
UG_1023 = 2, Crit0_1023 = 10287
UG_1024 = 3700, Crit0_1024 = 1183
UG_1025 = 2, Crit0_1025 = 1678
UG_1026 = 20, Crit0_1026 = 9863
UG_1027 = 25700, Crit0_1027 = 2439
UG_1028 = 21, Crit0_1028 = 2333
UG_1029 = 1700, Crit0_1029 = 1423
UG_1030 = 21, Crit0_1030 = 9220
UG_1031 = 1700, Crit0_1031 = 513
UG_1032 = 1, Crit0_1032 = 311
UG_1033 = 3700, Crit0_1033 = 793
UG_1034 = 3, Crit0_1034 = 4811
UG_1035 = 2700, Crit0_1035 = 1055
UG_1036 = 1700, Crit0_1036 = 708
UG_1037 = 34700, Crit0_1037 = 1497
UG_1038 = 1700, Crit0_1038 = 859
UG_1039 = 1700, Crit0_1039 = 2097
UG_1040 = 19700, Crit0_1040 = 4403
UG_1041 = 3700, Crit0_1041 = 2022
UG_1042 = 1, Crit0_1042 = 2116
UG_1043 = 2, Crit0_1043 = 972
UG_1044 = 3700, Crit0_1044 = 504
UG_1045 = 3700, Crit0_1045 = 398
UG_1046 = 3700, Crit0_1046 = 1027
UG_1047 = 1700, Crit0_1047 = 1228
UG_1048 = 21, Crit0_1048 = 3971
UG_1049 = 3, Crit0_1049 = 5135
UG_1050 = 2, Crit0_1050 = 1388
UG_1051 = 3, Crit0_1051 = 1378
UG_1052 = 1700, Crit0_1052 = 1512
UG_1053 = 21308, Crit0_1053 = 6438
UG_1054 = 21, Crit0_1054 = 10357
UG_1055 = 502, Crit0_1055 = 5897
UG_1056 = 21601, Crit0_1056 = 2130
UG_1057 = 35700, Crit0_1057 = 4853
UG_1058 = 36, Crit0_1058 = 8570
UG_1059 = 19, Crit0_1059 = 15567
UG_1060 = 3, Crit0_1060 = 14380
UG_1061 = 35700, Crit0_1061 = 2311
UG_1062 = 21600, Crit0_1062 = 7553
UG_1063 = 502, Crit0_1063 = 7398
UG_1064 = 36300, Crit0_1064 = 2324
UG_1065 = 1, Crit0_1065 = 4507
UG_1066 = 35700, Crit0_1066 = 1229
UG_1067 = 36700, Crit0_1067 = 4788
UG_1068 = 700, Crit0_1068 = 2351
UG_1069 = 35600, Crit0_1069 = 3012
UG_1070 = 35318, Crit0_1070 = 16472
UG_1071 = 36, Crit0_1071 = 11390
UG_1072 = 36600, Crit0_1072 = 1606
UG_1073 = 19700, Crit0_1073 = 2847
UG_1074 = 20, Crit0_1074 = 10618
UG_1075 = 27700, Crit0_1075 = 2750
UG_1076 = 20700, Crit0_1076 = 2161
UG_1077 = 20, Crit0_1077 = 6048
UG_1078 = 21, Crit0_1078 = 9653
UG_1079 = 21, Crit0_1079 = 19283
UG_1080 = 35, Crit0_1080 = 3501
UG_1081 = 21, Crit0_1081 = 29961
UG_1082 = 36700, Crit0_1082 = 1689
UG_1083 = 3, Crit0_1083 = 12534
UG_1084 = 1700, Crit0_1084 = 1730
UG_1085 = 1314, Crit0_1085 = 1488
UG_1086 = 36, Crit0_1086 = 6500
UG_1087 = 3, Crit0_1087 = 7487
UG_1088 = 3, Crit0_1088 = 7095
UG_1089 = 500, Crit0_1089 = 6607
UG_1090 = 502, Crit0_1090 = 1747
UG_1091 = 21, Crit0_1091 = 1647
UG_1092 = 500, Crit0_1092 = 2255
UG_1093 = 35700, Crit0_1093 = 5002
UG_1094 = 35, Crit0_1094 = 10376
UG_1095 = 3700, Crit0_1095 = 326
UG_1096 = 20, Crit0_1096 = 7090
UG_1097 = 3, Crit0_1097 = 5032
UG_1098 = 2, Crit0_1098 = 7569
UG_1099 = 1, Crit0_1099 = 12178
UG_1100 = 3, Crit0_1100 = 10358
UG_1101 = 20, Crit0_1101 = 11947
UG_1102 = 1700, Crit0_1102 = 2224
UG_1103 = 3604, Crit0_1103 = 1661
UG_1104 = 502604, Crit0_1104 = 220
UG_1105 = 502, Crit0_1105 = 1628
UG_1106 = 1700, Crit0_1106 = 1956
UG_1107 = 1, Crit0_1107 = 1058
UG_1108 = 24700, Crit0_1108 = 2877
UG_1109 = 46700, Crit0_1109 = 857
UG_1110 = 2700, Crit0_1110 = 1925
UG_1111 = 2700, Crit0_1111 = 1376
UG_1112 = 3700, Crit0_1112 = 2472
UG_1113 = 3700, Crit0_1113 = 1052
UG_1114 = 506602, Crit0_1114 = 1000
UG_1115 = 2700, Crit0_1115 = 3832
UG_1116 = 501, Crit0_1116 = 4252
UG_1117 = 36604, Crit0_1117 = 2248
UG_1118 = 20, Crit0_1118 = 3226
UG_1119 = 1, Crit0_1119 = 5529
UG_1120 = 19700, Crit0_1120 = 2488
UG_1121 = 34700, Crit0_1121 = 1520
UG_1122 = 36700, Crit0_1122 = 4332
UG_1123 = 502, Crit0_1123 = 6937
UG_1124 = 20, Crit0_1124 = 7934
UG_1125 = 34, Crit0_1125 = 3183
UG_1126 = 36700, Crit0_1126 = 3383
UG_1127 = 36309, Crit0_1127 = 1125
UG_1128 = 36, Crit0_1128 = 16595
UG_1129 = 35, Crit0_1129 = 5341
UG_1130 = 36, Crit0_1130 = 28284
UG_1131 = 34310, Crit0_1131 = 4826
UG_1132 = 35604, Crit0_1132 = 3389
UG_1133 = 3, Crit0_1133 = 20135
UG_1134 = 35, Crit0_1134 = 296
UG_1135 = 2, Crit0_1135 = 9106
UG_1136 = 700, Crit0_1136 = 0
UG_1137 = 2, Crit0_1137 = 5094
UG_1138 = 20, Crit0_1138 = 6110
UG_1139 = 35700, Crit0_1139 = 5620
UG_1140 = 35, Crit0_1140 = 19163
UG_1141 = 700, Crit0_1141 = 1898
UG_1142 = 500601, Crit0_1142 = 1196
UG_1143 = 9306, Crit0_1143 = 400
UG_1144 = 503, Crit0_1144 = 715
UG_1145 = 502603, Crit0_1145 = 4496
UG_1146 = 500, Crit0_1146 = 2467
UG_1147 = 2, Crit0_1147 = 15084
UG_1148 = 503, Crit0_1148 = 4716
UG_1149 = 37, Crit0_1149 = 10015
UG_1150 = 1700, Crit0_1150 = 1871
UG_1151 = 3, Crit0_1151 = 5774
UG_1152 = 21601, Crit0_1152 = 400
UG_1153 = 36700, Crit0_1153 = 5619
UG_1154 = 3, Crit0_1154 = 4040
UG_1155 = 2700, Crit0_1155 = 1662
UG_1156 = 502, Crit0_1156 = 515
UG_1157 = 35700, Crit0_1157 = 890
UG_1158 = 27700, Crit0_1158 = 2247
UG_1159 = 2, Crit0_1159 = 3719
UG_1160 = 19700, Crit0_1160 = 2873
UG_1161 = 36, Crit0_1161 = 8749
UG_1162 = 36, Crit0_1162 = 4482
UG_1163 = 34603, Crit0_1163 = 1193
UG_1164 = 34600, Crit0_1164 = 1159
UG_1165 = 37700, Crit0_1165 = 1312
UG_1166 = 503700, Crit0_1166 = 7104
UG_1167 = 1, Crit0_1167 = 4317
UG_1168 = 502700, Crit0_1168 = 47
UG_1169 = 46700, Crit0_1169 = 656
UG_1170 = 21700, Crit0_1170 = 1262
UG_1171 = 21700, Crit0_1171 = 989
UG_1172 = 19700, Crit0_1172 = 1450
UG_1173 = 19700, Crit0_1173 = 463
UG_1174 = 502, Crit0_1174 = 1203
UG_1175 = 35, Crit0_1175 = 1844
UG_1176 = 36700, Crit0_1176 = 694
UG_1177 = 19, Crit0_1177 = 3544
UG_1178 = 20, Crit0_1178 = 14313
UG_1179 = 20, Crit0_1179 = 6929
UG_1180 = 21, Crit0_1180 = 2019
UG_1181 = 21, Crit0_1181 = 8389
UG_1182 = 3, Crit0_1182 = 9403
UG_1183 = 502, Crit0_1183 = 2361
UG_1184 = 35700, Crit0_1184 = 1918
UG_1185 = 36, Crit0_1185 = 2887
UG_1186 = 19700, Crit0_1186 = 1642
UG_1187 = 36, Crit0_1187 = 8521
UG_1188 = 3, Crit0_1188 = 3477
UG_1189 = 37, Crit0_1189 = 6308
UG_1190 = 21700, Crit0_1190 = 1254
UG_1191 = 36, Crit0_1191 = 8293
UG_1192 = 34700, Crit0_1192 = 1471
UG_1193 = 1603, Crit0_1193 = 779
UG_1194 = 34316, Crit0_1194 = 4165
UG_1195 = 2602, Crit0_1195 = 238
UG_1196 = 34604, Crit0_1196 = 1258
UG_1197 = 43313, Crit0_1197 = 11285
UG_1198 = 35316, Crit0_1198 = 3485
UG_1199 = 602, Crit0_1199 = 10
UG_1200 = 1, Crit0_1200 = 11650
UG_1201 = 21, Crit0_1201 = 780
UG_1202 = 30700, Crit0_1202 = 929
UG_1203 = 502, Crit0_1203 = 518
UG_1204 = 21305, Crit0_1204 = 1304
UG_1205 = 502603, Crit0_1205 = 106
UG_1206 = 502, Crit0_1206 = 382
UG_1207 = 21700, Crit0_1207 = 262
UG_1208 = 20700, Crit0_1208 = 1455
UG_1209 = 19700, Crit0_1209 = 3484
UG_1210 = 501700, Crit0_1210 = 474
UG_1211 = 2700, Crit0_1211 = 230
UG_1212 = 36700, Crit0_1212 = 566
UG_1213 = 19700, Crit0_1213 = 766
UG_1214 = 35700, Crit0_1214 = 394
UG_1215 = 35, Crit0_1215 = 3158
UG_1216 = 500700, Crit0_1216 = 1981
UG_1217 = 500700, Crit0_1217 = 19
UG_1218 = 21700, Crit0_1218 = 6361
UG_1219 = 20603, Crit0_1219 = 763
UG_1220 = 21600, Crit0_1220 = 667
UG_1221 = 19302, Crit0_1221 = 234
UG_1222 = 19, Crit0_1222 = 2253
UG_1223 = 19700, Crit0_1223 = 273
UG_1224 = 29603, Crit0_1224 = 681
UG_1225 = 500, Crit0_1225 = 272
UG_1226 = 503, Crit0_1226 = 1675
UG_1227 = 21, Crit0_1227 = 2319
UG_1228 = 21602, Crit0_1228 = 780
UG_1229 = 20, Crit0_1229 = 5765
UG_1230 = 35, Crit0_1230 = 5209
UG_1231 = 35700, Crit0_1231 = 2442
UG_1232 = 20700, Crit0_1232 = 393
UG_1233 = 35, Crit0_1233 = 3515
UG_1234 = 3, Crit0_1234 = 3605
UG_1235 = 2, Crit0_1235 = 11119
UG_1236 = 3700, Crit0_1236 = 3998
UG_1237 = 35700, Crit0_1237 = 914
UG_1238 = 34700, Crit0_1238 = 456
UG_1239 = 503700, Crit0_1239 = 2389
UG_1240 = 34700, Crit0_1240 = 247
UG_1241 = 48, Crit0_1241 = 2008
UG_1242 = 2700, Crit0_1242 = 307
UG_1243 = 502, Crit0_1243 = 385
UG_1244 = 48603, Crit0_1244 = 79
UG_1245 = 501, Crit0_1245 = 92
UG_1246 = 503602, Crit0_1246 = 101
UG_1247 = 36602, Crit0_1247 = 250
UG_1248 = 500601, Crit0_1248 = 34
UG_1249 = 35601, Crit0_1249 = 176
UG_1250 = 502700, Crit0_1250 = 84
UG_1251 = 501601, Crit0_1251 = 51
UG_1252 = 502, Crit0_1252 = 904
UG_1253 = 21, Crit0_1253 = 1767
UG_1254 = 3700, Crit0_1254 = 48
UG_1255 = 21603, Crit0_1255 = 34
UG_1256 = 502, Crit0_1256 = 2051
UG_1257 = 500, Crit0_1257 = 371
UG_1258 = 19700, Crit0_1258 = 1314
UG_1259 = 2700, Crit0_1259 = 163
UG_1260 = 503, Crit0_1260 = 984
UG_1261 = 501, Crit0_1261 = 38
UG_1262 = 502, Crit0_1262 = 407
UG_1263 = 3, Crit0_1263 = 1087
UG_1264 = 3, Crit0_1264 = 1126
UG_1265 = 3700, Crit0_1265 = 940
UG_1266 = 35700, Crit0_1266 = 1357
UG_1267 = 19, Crit0_1267 = 1768
UG_1268 = 500700, Crit0_1268 = 138
UG_1269 = 503700, Crit0_1269 = 693
UG_1270 = 19700, Crit0_1270 = 162
UG_1271 = 700, Crit0_1271 = 1832
UG_1272 = 502, Crit0_1272 = 3253
UG_1273 = 3, Crit0_1273 = 2302
UG_1274 = 3700, Crit0_1274 = 581
UG_1275 = 19700, Crit0_1275 = 345
UG_1276 = 3700, Crit0_1276 = 624
UG_1277 = 502, Crit0_1277 = 700
UG_1278 = 21, Crit0_1278 = 5643
UG_1279 = 19, Crit0_1279 = 816
UG_1280 = 21, Crit0_1280 = 1077
UG_1281 = 20, Crit0_1281 = 6158
UG_1282 = 21, Crit0_1282 = 1854
UG_1283 = 19700, Crit0_1283 = 331
UG_1284 = 19700, Crit0_1284 = 1127
UG_1285 = 1, Crit0_1285 = 1811
UG_1286 = 500, Crit0_1286 = 918
UG_1287 = 20, Crit0_1287 = 1617
UG_1288 = 20700, Crit0_1288 = 815
UG_1289 = 19700, Crit0_1289 = 426
UG_1290 = 35700, Crit0_1290 = 346
UG_1291 = 36, Crit0_1291 = 684
UG_1292 = 21700, Crit0_1292 = 890
UG_1293 = 19311, Crit0_1293 = 1423
UG_1294 = 36, Crit0_1294 = 1262
UG_1295 = 21, Crit0_1295 = 1477
UG_1296 = 20602, Crit0_1296 = 202
UG_1297 = 35, Crit0_1297 = 2264
