1,3313
2,20
6,20
8,503700
9,700
10,21
11,503
12,3
13,503
14,3
15,2
25,3
27,1
28,1
30,2
31,1
32,503
33,503
35,503
37,2
38,3316
42,1
43,503
45,3
48,3
49,2
50,3
51,2
52,2
53,2
54,3
55,21
56,2
57,503
58,503
60,1
61,500
62,503
67,2
68,3
69,503
70,503
71,503700
72,2
73,503
74,1
77,503
78,503
79,2
80,503
81,503
83,1
84,3316
85,2317
86,503
87,503
88,1
89,2
94,3316
96,3
107,3
111,503
112,318
113,1
114,2
115,2
116,3
117,1
118,34
119,3
120,2
121,3
122,3
124,503
125,500
126,6
127,502
128,3
129,1
130,503
131,503
132,503700
133,503700
134,503
140,3316
141,2
142,503
143,12
145,2
146,2
147,1
149,2
150,1
154,2
155,1
156,2
157,503
158,2
159,2
160,2
161,503
162,503
165,2
166,2
167,2
168,2
169,1
170,2
171,2
175,801
176,2
179,1
182,3
183,3316
185,2
186,1
188,1
189,2
190,503
191,500
192,503
193,2
198,503
199,15
200,34
201,503
202,503
203,503
204,503
206,503
207,2
208,503
209,503
211,2
212,2
213,2
214,2
215,21316
217,2
220,503
221,2
222,2
223,3
238,2
239,503
240,2
242,2
243,2
244,2
249,2
252,2
253,2
254,2
264,2
265,1
273,3
279,503
280,2
281,2
282,2
284,3
285,2
286,2
287,2
288,1
289,2
290,2
291,2
292,503
293,502
294,2
295,2
296,3316
298,1
299,3
300,3
302,3
303,1
304,2
305,1
306,503
308,318
310,503
312,1
313,317
314,1
315,3316
316,503
317,503
318,2
319,3
320,1
321,2
322,2
323,1
324,2
325,1
326,2
327,2
328,2
330,9
331,2
332,2
333,2
334,3
335,20
336,503
337,2
338,2
339,2
340,503
341,2
342,20
343,2
344,1
345,503
346,3
350,1
351,2
352,503
354,2
355,30
356,2
357,503
358,2
359,318
360,503
361,503
366,2
382,802
383,503
388,3
389,2
390,2
393,2
394,2
395,3
396,2
397,2
398,2
399,3
400,503
401,2
402,2
403,3
404,3
405,2
406,503
407,503
411,3
412,1
413,3301
416,503
417,502
418,503
419,503
420,2
421,503
422,503
423,2
424,800
426,3
431,3316
432,2
434,2
435,2
436,503700
437,2
438,2
439,2
441,1
442,3316
443,503
444,503
446,501
447,1
448,503
449,2
450,2
451,514
452,503
454,2
455,503
456,306
457,3
462,2
463,503
466,2
467,2
468,2
469,2
471,503
472,1
473,2
475,503
476,2
477,503
478,2
479,503
480,503
481,2
482,1
485,502
486,3
487,2
488,503
490,503
491,3
492,502
493,3
494,2
495,2
496,2
497,2
498,3
499,3
500,2
506,503
507,503
508,503
509,503
510,3
511,2
514,1
515,502
516,502
517,502
518,502
519,3
520,2
521,3
523,2
524,2
525,3
526,44
527,2
528,3
529,2
530,503
531,21
532,2
534,503
536,2
537,503
538,3316
539,3
540,503
541,2
542,3
543,503
545,503
546,502
547,3316
549,801
550,2
551,2
552,34
553,2
554,503
561,2
562,2
563,1
564,503
565,3
566,2
568,503
569,3
570,503
571,503
572,503
574,503
575,21
576,2
577,2
578,2
579,502
580,503
581,503
582,503
583,503
584,503
585,503
593,2
594,2
595,2
596,2
597,21
598,2
599,27
600,3
601,2
602,3
603,2
604,3
607,503
608,503
609,1
610,700
613,3
620,2
621,2
622,15
623,503
624,1
625,2
626,3
627,503
628,502
629,502
630,503
631,2
632,2
633,503
634,3
635,3308
636,502
637,2
638,2
639,503
640,503
641,503
643,502
644,2
645,503
647,2
648,2
649,2
650,1
651,48
652,503
653,2
654,1
656,1
657,2
659,1
660,3
661,20
662,3
663,2
664,15
665,503
666,3316
667,2
668,20
669,3
670,15
671,503
672,3
673,3
674,502
676,2
677,35
680,2
681,3
683,502
684,2
685,2
686,3
687,1
688,2
689,2
690,2
691,1
692,503
693,1
694,2
695,2
696,2
697,2
698,3
699,503
700,2
701,2
702,36
703,503
704,3
705,503
706,503
707,503
708,503
709,503
710,502
711,1
715,2
716,503
717,2
718,1
719,2
720,3
721,1
722,1
723,34
724,3
725,3
726,1
728,2
729,2
732,503
733,502
734,503
738,3
739,503
740,503
741,19312
744,3
745,2
750,502
751,2
752,2
753,2
758,3
759,1
760,1
761,503
765,20
766,3
768,20
769,2
770,20
778,3
779,18
780,2
781,503
783,2
784,503700
785,503
