1,2601
2,19600
3,20
4,502604
5,503
6,21601
7,1600
8,501700
9,700
10,20700
11,502700
12,2700
13,501700
14,2700
15,3
19,3
20,3
21,3
22,1603
23,3
24,1602
25,3
27,501
28,3
29,2
30,2
31,1602
32,700
33,503
34,3
35,501
37,3
38,3600
39,1307
40,1600
41,3315
42,2
43,503
45,1
46,3
48,1700
49,1700
50,1
51,2700
52,1
53,3
54,3
55,19700
56,1
57,503
58,503
59,502601
60,1700
61,503
62,700
63,501
64,3
66,503
67,2700
68,2
69,503
70,502700
71,502
72,500
73,503700
74,3
77,503
78,502
79,2317
80,501
81,503
83,3
84,3700
85,1
86,700
87,601
88,3700
89,3
90,700
91,20
92,2
93,503
94,3602
95,2601
96,3
97,2311
98,2
99,2310
100,3
101,503
102,501
103,501
104,503
105,3
106,2
107,3
108,2
109,503
110,1308
111,503
112,602
113,1
114,1700
115,3700
116,4700
117,3
118,36700
119,5
120,1700
121,3
122,2700
124,500700
125,501
126,5
127,700
128,5
129,2
130,500700
131,501
132,502700
133,500
134,500
135,310
136,3
138,2315
140,3603
141,3300
142,502
143,11311
144,2600
145,3700
146,3
147,3600
149,2
150,3700
153,306
154,3
155,3
156,2
157,503
158,3700
159,3
160,2700
161,700
162,500700
163,503
164,2319
165,3
166,1
167,2700
168,1700
169,3700
170,3
171,3700
172,503
173,503
174,2601
175,801
176,3
177,3
178,5601
179,3700
180,3700
181,2
182,3700
183,3317
184,2315
185,3
186,2
187,3
188,3
189,3
190,502
191,501
192,503
193,2700
194,502
195,3
196,2
198,700
199,15
200,36
201,503
202,501
203,500700
204,503700
206,503
207,3700
208,503
209,502
210,501700
211,2602
212,2
213,1600
214,3317
215,19604
217,3306
218,3
219,503
220,501700
221,1305
222,1700
223,2
225,503
226,3
227,3
229,3
230,2
231,3
233,503
235,3
236,3
237,3
238,3
239,502
240,2700
242,3
243,3
244,2
246,3
247,3
248,3
249,3
250,2602
251,3
252,3
253,3
254,3
255,3
256,21
257,21
258,3
259,502
260,3
264,2
265,2319
266,3600
