Crit0,Crit1,Crit2,end
2801442,-2443429,20964,end
2801361,-2443394,20964,end
2806528,-2443953,20969,end
2806447,-2443943,20969,end
2799148,-2443333,20960,end
2804009,-2443572,20964,end
2804169,-2443572,20964,end
2804088,-2443562,20964,end
2801701,-2443486,20964,end
2801620,-2443451,20964,end
2801541,-2443416,20964,end
2810426,-2445120,20939,end
2809860,-2445046,20939,end
2808476,-2444044,20951,end
2808636,-2444044,20951,end
2808555,-2444034,20951,end
2802983,-2443377,20915,end
2802984,-2443377,20915,end
2808952,-2444129,20938,end
2810152,-2444170,20939,end
2809586,-2444096,20939,end
2803740,-2443114,20947,end
2803501,-2442931,20947,end
2803421,-2442894,20947,end
2803341,-2442855,20947,end
2804167,-2443499,20948,end
2804086,-2443465,20948,end
2804007,-2443428,20948,end
2803580,-2443117,20948,end
2803660,-2443092,20948,end
2808202,-2443094,20951,end
2808362,-2443094,20951,end
2808281,-2443084,20951,end
2805894,-2443008,20951,end
2805813,-2442973,20951,end
2805734,-2442938,20951,end
2813120,-2446308,20938,end
2812544,-2445820,20938,end
2810545,-2445110,20938,end
2810272,-2444318,20938,end
2810294,-2444318,20938,end
2810175,-2444170,20938,end
2812424,-2445665,20939,end
2809609,-2444096,20938,end
2808385,-2443094,20950,end
2808304,-2443084,20950,end
2803524,-2442931,20946,end
2803444,-2442894,20946,end
2803364,-2442855,20946,end
2805917,-2443008,20950,end
2805836,-2442973,20950,end
2805757,-2442938,20950,end
2812554,-2446234,20938,end
2811858,-2445591,20939,end
2810474,-2444589,20951,end
2810634,-2444589,20951,end
2810553,-2444579,20951,end
2811330,-2445232,20950,end
2808595,-2444034,20950,end
2810673,-2444734,20950,end
2808674,-2444024,20950,end
2808401,-2443232,20950,end
2808423,-2443232,20950,end
2810754,-2444744,20950,end
2808755,-2444034,20950,end
2808482,-2443242,20950,end
2808504,-2443242,20950,end
2808606,-2443972,20950,end
2808766,-2443972,20950,end
2808685,-2443962,20950,end
2807830,-2444102,20957,end
2802411,-2443505,20966,end
2801984,-2443120,20965,end
2801745,-2442937,20965,end
2801665,-2442900,20965,end
2801585,-2442861,20965,end
2801824,-2443123,20966,end
2802330,-2443471,20966,end
2802251,-2443434,20966,end
2801904,-2443098,20966,end
2806446,-2443100,20969,end
2806606,-2443100,20969,end
2806525,-2443090,20969,end
2804138,-2443014,20969,end
2804057,-2442979,20969,end
2803978,-2442944,20969,end
2808528,-2444029,20957,end
2807328,-2443988,20956,end
2807962,-2443955,20957,end
2806578,-2442953,20969,end
2806738,-2442953,20969,end
2806657,-2442943,20969,end
2801877,-2442790,20965,end
2801797,-2442753,20965,end
2801717,-2442714,20965,end
2804270,-2442867,20969,end
2804189,-2442832,20969,end
2804110,-2442797,20969,end
2805373,-2442911,20969,end
2800592,-2442711,20965,end
2800512,-2442672,20965,end
2805533,-2442911,20969,end
2805452,-2442901,20969,end
2802984,-2442790,20969,end
2802905,-2442755,20969,end
2806884,-2443120,20969,end
2806803,-2443110,20969,end
2799450,-2442671,20962,end
2804390,-2442900,20966,end
2801843,-2442754,20966,end
2799386,-2442519,20960,end
2799306,-2442482,20960,end
2799226,-2442443,20960,end
2804087,-2442682,20964,end
2804247,-2442682,20964,end
2804166,-2442672,20964,end
2801779,-2442596,20964,end
2801698,-2442561,20964,end
2801619,-2442526,20964,end
2799405,-2442519,20960,end
2799325,-2442482,20960,end
2799245,-2442443,20960,end
2804266,-2442682,20964,end
2804185,-2442672,20964,end
2801798,-2442596,20964,end
2801717,-2442561,20964,end
2801638,-2442526,20964,end
2799504,-2442500,20960,end
2804365,-2442739,20964,end
2804525,-2442739,20964,end
2804444,-2442729,20964,end
2802057,-2442653,20964,end
2801976,-2442618,20964,end
2801897,-2442583,20964,end
2810282,-2444098,20938,end
2809082,-2444057,20937,end
2809716,-2444024,20938,end
2808332,-2443022,20950,end
2808492,-2443022,20950,end
2808411,-2443012,20950,end
2806024,-2442936,20950,end
2805943,-2442901,20950,end
2805864,-2442866,20950,end
2808122,-2443226,20957,end
2806922,-2443185,20956,end
2807556,-2443152,20957,end
2800953,-2442433,20933,end
2800954,-2442433,20933,end
2801710,-2442170,20965,end
2801471,-2441987,20965,end
2801391,-2441950,20965,end
2801311,-2441911,20965,end
2801550,-2442173,20966,end
2802137,-2442555,20966,end
2802056,-2442521,20966,end
2801977,-2442484,20966,end
2801630,-2442148,20966,end
2806172,-2442150,20969,end
2806332,-2442150,20969,end
2806251,-2442140,20969,end
2803864,-2442064,20969,end
2803783,-2442029,20969,end
2803704,-2441994,20969,end
2808254,-2443079,20957,end
2807054,-2443038,20956,end
2807688,-2443005,20957,end
2806304,-2442003,20969,end
2806464,-2442003,20969,end
2806383,-2441993,20969,end
2803996,-2441917,20969,end
2803915,-2441882,20969,end
2803836,-2441847,20969,end
2801603,-2441840,20965,end
2801523,-2441803,20965,end
2801443,-2441764,20965,end
2805099,-2441961,20969,end
2800318,-2441761,20965,end
2800238,-2441722,20965,end
2805259,-2441961,20969,end
2805178,-2441951,20969,end
2802710,-2441840,20969,end
2802631,-2441805,20969,end
2808400,-2443246,20957,end
2806610,-2442170,20969,end
2806529,-2442160,20969,end
2804116,-2441950,20966,end
2801569,-2441804,20966,end
2799176,-2441721,20962,end
2799112,-2441569,20960,end
2799032,-2441532,20960,end
2798952,-2441493,20960,end
2803813,-2441732,20964,end
2803973,-2441732,20964,end
2803892,-2441722,20964,end
2801505,-2441646,20964,end
2801424,-2441611,20964,end
2801345,-2441576,20964,end
2803992,-2441732,20964,end
2803911,-2441722,20964,end
2801524,-2441646,20964,end
2801443,-2441611,20964,end
2801364,-2441576,20964,end
2799131,-2441569,20960,end
2799051,-2441532,20960,end
2798971,-2441493,20960,end
2804091,-2441789,20964,end
2804251,-2441789,20964,end
2804170,-2441779,20964,end
2801783,-2441703,20964,end
2801702,-2441668,20964,end
2801623,-2441633,20964,end
2799230,-2441550,20960,end
2810305,-2444098,20937,end
2809739,-2444024,20937,end
2808515,-2443022,20949,end
