Crit0,Crit1,Crit2,end
2811773,-2440630,20958,end
2811863,-2440841,20958,end
2811854,-2440640,20958,end
2811104,-2440128,20954,end
2811168,-2440267,20954,end
2811133,-2440197,20954,end
2811883,-2441019,20957,end
2807580,-2438138,20978,end
2807499,-2438128,20978,end
2807589,-2438339,20978,end
2807434,-2437971,20978,end
2807353,-2437961,20978,end
2806229,-2437929,20978,end
2806148,-2437919,20978,end
2806684,-2437459,20974,end
2806603,-2437449,20974,end
2806713,-2437528,20974,end
2806748,-2437598,20974,end
2806830,-2437626,20974,end
2806749,-2437616,20974,end
2806859,-2437695,20974,end
2806894,-2437765,20974,end
2807457,-2437971,20977,end
2807376,-2437961,20977,end
2807960,-2438530,20961,end
2806707,-2437459,20973,end
2806626,-2437449,20973,end
2806736,-2437528,20973,end
2806771,-2437598,20973,end
2810209,-2440025,20962,end
2810930,-2440468,20966,end
2808875,-2438944,20974,end
2809625,-2439456,20978,end
2809020,-2439093,20974,end
2808985,-2439023,20974,end
2808956,-2438954,20974,end
2809706,-2439466,20978,end
2811099,-2442521,20973,end
2810830,-2442465,20974,end
2810321,-2440099,20977,end
2811180,-2442531,20973,end
2810911,-2442475,20974,end
2810402,-2440109,20977,end
2807576,-2438119,20977,end
2807495,-2438109,20977,end
2806826,-2437607,20973,end
2806745,-2437597,20973,end
2806855,-2437676,20973,end
2806890,-2437746,20973,end
2809826,-2439621,20977,end
2809745,-2439611,20977,end
2809140,-2439248,20973,end
2809105,-2439178,20973,end
2809076,-2439109,20973,end
2806171,-2437919,20977,end
2807603,-2438138,20977,end
2806853,-2437626,20973,end
2806882,-2437695,20973,end
2806917,-2437765,20973,end
2809021,-2439111,20974,end
2809771,-2439623,20978,end
2809166,-2439260,20974,end
2809131,-2439190,20974,end
2809102,-2439121,20974,end
2809852,-2439633,20978,end
2809861,-2439834,20978,end
2811245,-2442688,20973,end
2810467,-2440266,20977,end
2811326,-2442698,20973,end
2811057,-2442642,20974,end
2810577,-2440655,20976,end
2810548,-2440276,20977,end
2811335,-2442899,20973,end
2810586,-2440856,20976,end
2810557,-2440477,20977,end
2807722,-2438286,20977,end
2807641,-2438276,20977,end
2807731,-2438487,20977,end
2806972,-2437774,20973,end
2806891,-2437764,20973,end
2807001,-2437843,20973,end
2807751,-2438665,20976,end
2807036,-2437913,20973,end
2810750,-2442210,20973,end
2809286,-2439415,20973,end
2809251,-2439345,20973,end
2809222,-2439276,20973,end
2810759,-2442411,20973,end
2809891,-2439778,20977,end
2809981,-2439989,20977,end
2809972,-2439788,20977,end
2809984,-2439522,20942,end
2810007,-2439522,20941,end
2812256,-2441017,20942,end
2813006,-2441529,20946,end
2813702,-2442172,20945,end
2807979,-2438503,20960,end
2810228,-2439998,20961,end
2810978,-2440510,20965,end
2814764,-2444614,20941,end
2814495,-2444558,20942,end
2813986,-2442192,20945,end
2812736,-2443595,20960,end
2811958,-2441173,20964,end
2810411,-2439525,20941,end
2811161,-2440037,20945,end
2810434,-2439525,20940,end
2811184,-2440037,20944,end
2812683,-2441020,20941,end
2813433,-2441532,20945,end
2814907,-2444597,20940,end
2814638,-2444541,20941,end
2814129,-2442175,20944,end
2811303,-2440185,20944,end
2814331,-2444109,20940,end
2813553,-2441687,20944,end
2808383,-2438506,20960,end
2808529,-2438673,20960,end
2808552,-2438673,20959,end
2808406,-2438506,20959,end
2810655,-2440001,20960,end
2810801,-2440168,20960,end
2813025,-2443745,20959,end
2812879,-2443578,20959,end
2812449,-2443257,20959,end
2809133,-2439018,20964,end
2809156,-2439018,20963,end
2812610,-2443522,20960,end
2811551,-2440680,20964,end
2812247,-2441323,20963,end
2809421,-2439333,20963,end
2811671,-2440835,20963,end
2811405,-2440513,20964,end
2812101,-2441156,20963,end
2809275,-2439166,20963,end
2811525,-2440668,20963,end
2813220,-2443909,20952,end
2812442,-2441487,20956,end
2813229,-2444110,20952,end
2808941,-2438904,20951,end
2809627,-2439277,20955,end
2812654,-2443194,20952,end
2811190,-2440399,20952,end
2811876,-2440772,20956,end
2812663,-2443395,20952,end
2811885,-2440973,20956,end
2813350,-2443837,20951,end
2812601,-2441794,20954,end
2812572,-2441415,20955,end
2813359,-2444038,20951,end
2812610,-2441995,20954,end
2812581,-2441616,20955,end
2808996,-2438913,20951,end
2809746,-2439425,20955,end
2812774,-2443349,20951,end
2811246,-2440415,20951,end
2811996,-2440927,20955,end
2810772,-2442342,20971,end
2811468,-2442985,20970,end
2811477,-2443186,20970,end
2807745,-2438425,20974,end
2809994,-2439920,20975,end
2810690,-2440563,20974,end
2807864,-2438573,20974,end
2810114,-2440075,20974,end
2810699,-2440764,20974,end
2807873,-2438774,20974,end
2810728,-2441143,20973,end
2810719,-2440942,20973,end
2807684,-2438273,20969,end
2806934,-2437761,20965,end
2809956,-2439768,20969,end
2810652,-2440411,20968,end
2807826,-2438421,20968,end
2808113,-2438436,20954,end
2808194,-2438446,20954,end
2808886,-2438948,20957,end
2808136,-2438436,20953,end
2810385,-2439931,20954,end
2811135,-2440443,20958,end
2810466,-2439941,20954,end
2811216,-2440453,20958,end
2811912,-2441096,20957,end
2806916,-2437939,20977,end
2806835,-2437929,20977,end
2806166,-2437427,20973,end
2806085,-2437417,20973,end
2806858,-2437929,20976,end
2806108,-2437417,20972,end
2808438,-2438922,20973,end
2809188,-2439434,20977,end
2809107,-2439424,20977,end
2808357,-2438912,20973,end
2812115,-2441106,20957,end
2812974,-2443538,20953,end
2812705,-2443482,20954,end
2812196,-2441116,20957,end
2810087,-2440087,20976,end
2810946,-2442519,20972,end
2810168,-2440097,20976,end
2810558,-2440346,20968,end
2810639,-2440356,20968,end
2808934,-2441874,20985,end
2809080,-2442041,20985,end
2809089,-2442242,20985,end
2809324,-2441954,20984,end
2809178,-2441787,20984,end
2809333,-2442155,20984,end
2809055,-2441898,20985,end
2808974,-2441888,20985,end
2808909,-2441731,20985,end
2808828,-2441721,20985,end
2808319,-2439355,20988,end
2808400,-2439365,20988,end
2808465,-2439522,20988,end
2808555,-2439733,20988,end
2808546,-2439532,20988,end
2807650,-2438853,20984,end
2807569,-2438843,20984,end
2807679,-2438922,20984,end
2807714,-2438992,20984,end
2807796,-2439020,20984,end
2807715,-2439010,20984,end
2807825,-2439089,20984,end
2807860,-2439159,20984,end
2809454,-2441916,20983,end
2809308,-2441749,20983,end
2809389,-2441759,20983,end
2809544,-2442127,20983,end
2809535,-2441926,20983,end
2807790,-2439296,20988,end
2807709,-2439286,20988,end
2806585,-2439254,20988,end
2806504,-2439244,20988,end
2806959,-2438774,20984,end
2807040,-2438784,20984,end
2809039,-2441693,20984,end
2809185,-2441860,20984,end
2809120,-2441703,20984,end
2809266,-2441870,20984,end
2806308,-2438591,20980,end
2807146,-2438808,20983,end
2807896,-2439320,20987,end
2808611,-2439337,20987,end
2806571,-2438757,20980,end
2806542,-2438688,20980,end
2806415,-2438618,20980,end
2807861,-2438825,20983,end
2807890,-2438894,20983,end
2807925,-2438964,20983,end
2806647,-2438671,20979,end
2806676,-2438740,20979,end
2806519,-2438641,20980,end
2806548,-2438710,20980,end
2807815,-2439310,20987,end
2808530,-2439327,20987,end
2806227,-2438581,20980,end
2807780,-2438815,20983,end
2807065,-2438798,20983,end
2806566,-2438661,20979,end
2806438,-2438631,20980,end
2806334,-2438608,20980,end
2806691,-2439278,20987,end
2806610,-2439268,20987,end
2807325,-2439285,20987,end
2806575,-2438773,20983,end
2808676,-2439494,20987,end
2808757,-2439504,20987,end
2808766,-2439705,20987,end
2808007,-2438992,20983,end
2807926,-2438982,20983,end
2808036,-2439061,20983,end
2808786,-2439883,20986,end
