Crit0,Crit1,Crit2,end
2290335,-2626086,100071,end
2290356,-2626923,100074,end
2290356,-2626923,100075,end
2290401,-2626811,100073,end
2290401,-2626811,100076,end
2290446,-2626897,100070,end
2290446,-2626897,100073,end
2290675,-2628637,100091,end
2290675,-2628637,100097,end
2290720,-2628846,100092,end
2290720,-2628846,100094,end
2290766,-2629063,100091,end
2290766,-2629063,100094,end
2290883,-2627119,100093,end
2290883,-2627119,100098,end
2290883,-2627119,100099,end
2290928,-2627346,100091,end
2290928,-2627346,100094,end
2290928,-2627346,100098,end
2290974,-2627567,100089,end
2290974,-2627567,100093,end
2290974,-2627567,100095,end
2291417,-2628116,100094,end
2291417,-2628116,100095,end
2291462,-2628040,100091,end
2291462,-2628040,100095,end
2291507,-2628096,100087,end
2291507,-2628096,100091,end
2291507,-2628096,100093,end
2291957,-2631022,100026,end
2293436,-2631197,101075,end
2293436,-2631188,99984,end
2293436,-2631188,99997,end
2293436,-2631183,99984,end
2293436,-2631183,99987,end
2293436,-2631183,99997,end
2294021,-2633120,99844,end
2294021,-2633120,99853,end
2294021,-2633120,99858,end
2294021,-2632627,100601,end
2294021,-2632627,100681,end
2294021,-2632627,100731,end
2294021,-2632618,99857,end
2294021,-2632618,99865,end
2294021,-2632618,99870,end
2292729,-2630982,99951,end
2292729,-2630982,99952,end
2292320,-2630679,99906,end
2292320,-2630679,99908,end
2292320,-2630679,99917,end
2292333,-2630657,99910,end
2292333,-2630657,99918,end
2292308,-2630600,99909,end
2292308,-2630600,99915,end
2292306,-2630350,99906,end
2292306,-2630350,99908,end
2292306,-2630350,99915,end
2292293,-2630244,99903,end
2292293,-2630244,99906,end
2292293,-2630244,99914,end
2292280,-2630142,99906,end
2292280,-2630142,99911,end
2292283,-2630142,99904,end
2292283,-2630142,99906,end
2292283,-2630142,99911,end
2292729,-2630982,99965,end
2294021,-2632627,100745,end
2294021,-2632618,99871,end
2294021,-2632618,99879,end
2294021,-2632618,99884,end
2292393,-2630982,99966,end
2292729,-2630982,99966,end
2292320,-2630679,99920,end
2292320,-2630679,99922,end
2292320,-2630679,99931,end
2292333,-2630657,99924,end
2292333,-2630657,99932,end
2292308,-2630600,99923,end
2292308,-2630600,99929,end
2292306,-2630350,99920,end
2292306,-2630350,99922,end
2292306,-2630350,99929,end
2292293,-2630244,99917,end
2292293,-2630244,99920,end
2292293,-2630244,99928,end
2292280,-2630142,99918,end
2292280,-2630142,99920,end
2292280,-2630142,99925,end
2292283,-2630142,99918,end
2292283,-2630142,99920,end
2292283,-2630142,99925,end
2290397,-2625236,99936,end
2290241,-2625498,100053,end
2290241,-2625498,100073,end
2290397,-2625244,99988,end
2290397,-2625244,99994,end
2290397,-2625244,99999,end
2290397,-2625236,99950,end
2290989,-2625192,99946,end
2290989,-2625192,99953,end
2290989,-2625192,99958,end
2290730,-2625162,99938,end
2290730,-2625162,99955,end
2290730,-2625129,99974,end
2290730,-2625129,99991,end
2291346,-2625129,99950,end
2291346,-2625129,99964,end
2290730,-2624935,99986,end
2290730,-2624935,99997,end
2290730,-2624935,100002,end
2290989,-2624900,99970,end
2290989,-2624900,99981,end
2290989,-2624841,99978,end
