Crit0,Crit1,Crit2,end
2285467,-2618556,100158,end
2285722,-2618440,100139,end
2285326,-2618115,100105,end
2285301,-2618058,100102,end
2285299,-2617808,100102,end
2285286,-2617702,100101,end
2285276,-2617600,100098,end
2287133,-2620211,100916,end
2288420,-2620583,100916,end
2288539,-2620544,100915,end
2289189,-2623144,101790,end
2285841,-2618566,100137,end
2287128,-2618938,100137,end
2287247,-2618899,100136,end
2287897,-2621499,101011,end
2286826,-2618517,100099,end
2287476,-2621117,100974,end
2285395,-2617726,100096,end
2286801,-2618059,100095,end
2287451,-2620659,100970,end
2285586,-2618682,100156,end
2286873,-2619054,100156,end
2286992,-2619015,100155,end
2287642,-2621615,101030,end
2285405,-2617828,100099,end
2286692,-2618200,100099,end
2286811,-2618161,100098,end
2287461,-2620761,100973,end
2287004,-2619110,100151,end
2287654,-2621710,101026,end
2286732,-2618613,100103,end
2286851,-2618574,100102,end
2287501,-2621174,100977,end
2285418,-2617934,100100,end
2286705,-2618306,100100,end
2286824,-2618267,100099,end
2287474,-2620867,100974,end
2287018,-2619201,100151,end
2287668,-2621801,101026,end
2288539,-2620535,100054,end
2286060,-2619811,100184,end
2286315,-2619695,100165,end
2290160,-2625418,101920,end
2287239,-2619885,100140,end
2287721,-2620193,100163,end
2290274,-2624271,101139,end
2287300,-2619811,100126,end
2289853,-2623889,101102,end
2288531,-2621530,100919,end
2289013,-2621838,100942,end
2289592,-2622759,100938,end
2291566,-2625916,101918,end
2287854,-2620274,100118,end
2289828,-2623431,101098,end
2287466,-2620309,100182,end
2290019,-2624387,101158,end
2289838,-2623533,101101,end
2289878,-2623946,101105,end
2287298,-2619561,100126,end
2289851,-2623639,101102,end
2288584,-2620766,100913,end
2289234,-2623366,101788,end
2287292,-2619121,100134,end
2287942,-2621721,101009,end
2286846,-2618281,100093,end
2287496,-2620881,100968,end
2287037,-2619237,100153,end
2287687,-2621837,101028,end
2286856,-2618383,100096,end
2287506,-2620983,100971,end
2287049,-2619332,100149,end
2287699,-2621932,101024,end
2286869,-2618489,100097,end
2287519,-2621089,100972,end
2287063,-2619423,100149,end
2287713,-2622023,101024,end
2288584,-2620757,100052,end
2286434,-2619821,100163,end
2287358,-2619846,100139,end
2288008,-2622446,101014,end
2287840,-2620154,100162,end
2287403,-2619932,100136,end
2290393,-2624232,101138,end
2290393,-2624218,100060,end
2288490,-2622754,101037,end
2288053,-2622532,101011,end
2291043,-2626832,102013,end
2290279,-2625544,101918,end
2289132,-2621799,100941,end
2289782,-2624399,101816,end
2287419,-2619772,100125,end
2289132,-2621790,100080,end
2287585,-2620270,100181,end
2287444,-2619829,100128,end
2287417,-2619522,100125,end
